"page_url","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","locator_domain","hours_of_operation","raw_address","record_id"
"https://bitcoindepot.com/locations/","Sunoco","5606 N Broadway St","Knoxville","TN","37918","US","<MISSING>","<MISSING>","BUY","36.044595","-83.9293343","https://bitcoindepot.com","Mon-Sat: 7:00 am - 10:00 pm;Sun: 8:00 am - 10:00 pm","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","United Liquor","120 S Larkin Ave","Joliet","IL","60436","US","<MISSING>","<MISSING>","BUY","41.51942","-88.12406709999999","https://bitcoindepot.com","Mon-Sun: 10:00 am - 12:00 am","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","190 Baston Rd","Martinez","GA","30907","US","<MISSING>","<MISSING>","BUY","33.5170514","-82.07671719999999","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Westside Beer & Cigarettes","349 South Main Ave","Scranton","PA","18504","US","<MISSING>","<MISSING>","BUY","41.4082313","-75.68383039999999","https://bitcoindepot.com","Sun-Thu: 10:00 am - 11:00 pm;Fri-Sat: 9:00 am - 12:00 am","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","American Mini Mart","6132 Evergreen Way","Everett","WA","98203","US","<MISSING>","<MISSING>","BUY","47.9420513","-122.2178786","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","2030 Meadowgate Blvd.","London","ON","N6M 1K1","US","<MISSING>","<MISSING>","BUY","42.96331379999999","-81.1810873","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Bp Gas","2004 NJ-35","Spring Lake","NJ","07762","US","<MISSING>","<MISSING>","BUY","40.1536632","-74.0548665","https://bitcoindepot.com","Mon-Sun: 6:00 am - 12:00 am","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","699 E Buckeye Rd","Phoenix","AZ","85004","US","<MISSING>","<MISSING>","BUY","33.4363123","-112.0656383","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","3603 Maybank Hwy","Charleston","SC","29455","US","<MISSING>","<MISSING>","BUY","32.7202904","-80.08190809999999","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","2704 Michigan Ave","Kissimmee","FL","34774","US","<MISSING>","<MISSING>","BUY","28.3251433","-81.3916843","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Pacific 66","2018 S Belt Hwy","Saint Joseph","MO","64507","US","<MISSING>","<MISSING>","BUY","39.7483104","-94.8028642","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Michael's Liquor","20549 Soledad Canyon Rd","Santa Clarita","CA","91351","US","<MISSING>","<MISSING>","BUY","34.4213097","-118.4958387","https://bitcoindepot.com","Mon-Sat: 8:00 am - 10:00 pm;Sun: 8:00 am - 9:00 pm","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","1498 Goodhomes Rd.","Orlando","FL","32818","US","<MISSING>","<MISSING>","BUY","28.5626201","-81.5051738","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","4713 New Bern Ave","Raleigh","NC","27610","US","<MISSING>","<MISSING>","BUY","35.7984021","-78.5569979","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Socal Liquor","2004 S Gaffey St","San Pedro","CA","90731","US","<MISSING>","<MISSING>","BUY","33.7258985","-118.2922418","https://bitcoindepot.com","Mon-Sun: 5:00 am - 11:00 pm
","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Presidental Liquors","25 Scammell St","Quincy","MA","02169","US","<MISSING>","<MISSING>","BUY","42.2431223","-70.9945286","https://bitcoindepot.com","Mon-Sat: 8:00 am - 11:00 pm
Sun: 10:00 am - 11:00 pm
","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","5756 Central Ave","St Petersburg","FL","33707","US","<MISSING>","<MISSING>","BUY","27.7704211","-82.71150879999999","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","2939 S Main St","Stafford","TX","77477","US","<MISSING>","<MISSING>","BUY","29.6155318","-95.5603538","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","4025 Pine Ridge Rd.","Naples","FL","34119","US","<MISSING>","<MISSING>","BUY","26.212922","-81.688029","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
