locator_domain,location_name,street_address,city,state,zip,country_code,latitude,longitude
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Mt. Lebanon,1630 Cochran Road,Pittsburgh,PA,15220,US,40.3904987,-80.0587845
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Mt. Lebanon,339 Cochran Road,Mount Lebanon,PA,15228,US,40.3826624,-80.0525753
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Mt. Lebanon,1710 Washington Road,Pittsburgh,PA,15241,US,40.348262,-80.0517043
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Mt. Oliver,1643 Arlington (At 18th St),Pittsburgh,PA,15210,US,40.417915,-79.9850892
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Mt. Oliver,427 Brownsville Road,Mount Oliver,PA,15210,US,40.4122307,-79.9873363
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Mt. Pleasant,819 W. Main Street,Mt. Pleasant,PA,15666,US,40.20221,-79.60998
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Mt. Washington,304 Virginia Ave.,Pittsburgh,PA,15211,US,40.4313433,-80.0107503
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Munhall,5204 Interboro Avenue,Pittsburgh,PA,15207,US,40.3702181,-79.9131837
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Murrysville,4536 William Penn Highway,Murrysville,PA,15668,US,40.425571,-79.672127
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Murrysville,3980 Wm Penn Highway,Murrysville,PA,15668,US,40.42329,-79.66328
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,N. Belle Vernon,15 Fayette St. at I-70,North Belle Vernon,PA,15012,US,40.07026,-79.60342
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,N. Martinsburg Exxon,823 Warm Springs Rd.,Martinsburg,WV,25401,US,39.490707,-77.958022
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,N. Versailles Twp,903 Lincoln Hwy,North Versailles,PA,15137,US,40.3787891,-79.8068157
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Naples,136 South Main Street,Naples,NY,14512,US,42.613844,-77.402716
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,New Castle,1717 Wilmington Road,New Castle,PA,16105,US,41.02405,-80.34544
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,New Castle,719 E. Washington Road,New Castle,PA,16101,US,40.96451,-80.30073
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,New Kensington,336 City Central Plaza,New Kensington,PA,15068,US,40.564371,-79.765908
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,New Kensington,2033 Freeport Rd. & Murray Ave.,New Kensington,PA,15068,US,40.47882,-79.5815
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,New Kensington,298 Freeport Street,New Kensington,PA,15068,US,40.47882,-79.5815
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,New Kensington,Rt. 366 & Caldwell,New Kensington,PA,15068,US,40.47882,-79.5815
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,New Salem,6718 National Pke (RT 40),New Salem,PA,15468,US,39.94183,-79.84103
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,New Stanton,106 N. Center Street,New Stanton,PA,15672,US,40.24375,-79.65843
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Newton Falls,37 Ridge Road,Newton Falls,OH,44444,US,41.190399,-80.978855
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Noblestown,2103 Noblestown Road ,Pittsburgh,PA,15205,US,40.4306668,-80.05415
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,North Apollo,1826 River Road,North Apollo,PA,15673,US,40.5970811,-79.5593597
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,North Huntington,9299 Route 30,North Huntington,PA,15642,US,40.3223158,-79.6950426
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,North Side,310 Cedar Avenue,Pittsburgh,PA,15212,US,40.451364,-80.0005781
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Norwin Town Square,12120 US Route 30,North Huntingdon,PA,15642,US,40.3316059,-79.7439798
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Nunda,9045 Route 408,Nunda,NY,14517,US,42.58843,-77.940209
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Oakland Express,406 Weber Road,Oaklane ,MD,21550,US,39.401942,-79.391225
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Olympia,4313 Walnut Street Store Front #4,McKeesport,PA,15132,US,40.321469,-79.835544
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,"Overbrook, Pittsburgh",601 McNeilly Rd.,Pittsburgh,PA,15226,US,40.40014,-80.01607
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Palmyra Express,611 E. Main St. Rt. 31,Palmyra,NY,14522,US,43.062711,-77.220669
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Parsons Express,302 D&W Lane,Parsons,WV,26287,US,39.097445,-79.680963
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Penn Hills,2820 Universal Road ,Pittsburgh,PA,15235,US,40.478333,-79.784686
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Penn Hills,600 Rodi Road,Pittsburgh,PA,15235,US,40.4493014,-79.8273842
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Penn Hills,6500 Saltsburg Road,Penn Hills Township,PA,15235,US,40.3986,-80.00085
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,"Penn Hills, Eastmont",3899 Old William Penn Highway,Pittsburgh,PA,15235,US,40.4441851,-79.8135287
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Petersburg Express,442 Virginia Avenue,Petersburg,WV,26847,US,38.993939,-79.111991
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Philippi Express,1 Swamp Lane,Philippi,WV,26416,US,39.144873,-80.03583
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Pines Plaza,1130 Perry Highway ,Pittsburgh,PA,15237,US,40.547657,-80.036406
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Pitcairn,Broadway & Center Street,Pitcairn,PA,15140,US,40.401518,-79.7765612
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Pittsburgh Street,730 East Pittsburgh Street ,Greensburg,PA,15601,US,40.302636,-79.524944
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,"Pittsburgh, Hill District",2350 Centre Avenue,Pittsburgh,PA,15219,US,40.37535,-80.01707
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,"Pittsburgh, Oakland",195 North Craig Street,Pittsburgh,PA,15213,US,40.449451,-79.9509173
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,"Pittsburgh, Oakland",301 Craft Avenue,Pittsburgh,PA,15213,US,40.4356181,-79.9608687
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,"Pittsburgh, Southside",2401 East Carson St.,Pittsburgh,PA,15203,US,40.4285057,-79.9708035
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Pleasant Hills,104 Clairton Boulevard,Pleasant Hills,PA,15236,US,40.3387026,-79.9598431
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Pleasant Hills,575 Old Clairton Rd,Pleasant Hills,PA,15236,US,40.3259741,-79.9561947
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Pleasant Hills,649 Old Clairton Rd,Pleasant Hills,PA,15236,US,40.3242622,-79.9590808
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Plum - Penn Hills,255 Unity Center Road,Pittsburgh,PA,15239,US,40.4899975,-79.7805172
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Port Allegany,50 West Mill Street,Port Allegany,PA,16743,US,41.809852,-78.282373
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Punxsutawney SNS,22727 Rt. 119,Punxsutawney,PA,15767,US,40.94453,-78.97984
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Punxsy SHOP 'n Save,201 North Hampton Ave,Punxsutawney,PA,15767,US,40.945635,-78.967519
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Reedsville Express,PO Box 680 ,Reedsville,WV,26547,US,39.512947,-79.806318
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Ridge Road,37 Ridge Road,Newton Falls,OH,44444,US,41.1901527,-80.9811211
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Rochester,854 Ohio River Blvd.,Rochester,PA,15074,US,40.68647,-80.32653
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Rochester Road,184 Rochester Rd ,Pittsburgh,PA,15229,US,40.520166,-80.017787
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Ross Township,3278 Babcock Blvd.,Pittsburgh,PA,15237,US,40.5303765,-80.0177849
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Ross's Fifth Ave,815 Fifth Avenue,McKeesport,PA,15132,US,40.354099,-79.856443
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Rostraver,600 Willowbrook Plaza,Belle Vernon,PA,15012,US,40.184775,-79.810299
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Rostraver,3405 Street Route 51 (Intersection of I-70 & 51),Rostraver,PA,15012,US,40.1580775,-79.7775583
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Route 66,990 North Main Street ,Greensburg,PA,15601,US,40.326737,-79.546273
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Route 8,"RD #3, 5375 William Flynn Highway ",Gibsonia,PA,15044,US,40.619963,-79.944656
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Russellton,Box 67 Deer Lakes Plaza ,Russellton,PA,15076,US,40.613952,-79.837303
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Saltsburg,543 Salt Street ,Saltsburg,PA,15681,US,40.486192,-79.450765
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Saltsburg,2687 Rt. 286 (2937),Saltsburg,PA,15681,US,40.54287,-79.3978
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Scottdale,800 Water Street,Scottsdale,PA,15683,US,40.1093501,-79.5847636
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Shaler,1620 Babcock Blvd.,Pittsburgh,PA,15209,US,40.499222,-79.979364
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Sharpsburg Pike AC&T,1449 South Potomac Rd.,Hagerstown,MD,21740,US,39.609499,-77.729859
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Shinglehouse,"115 North Mill St., PO Box 119",Shinglehouse,PA,16748,US,41.963607,-78.190212
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Smithfield,25 Main Street,Smithfield,PA,15478,US,39.8042271,-79.8050047
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Smithsburg Exxon,22507 Jefferson Blvd,Smithsburg,MD,21783,US,39.642323,-77.585341
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,SNS Express - Devine's SHOP 'n SAVE Express,368 N. Main St.,Hubbard,Oh,44425,US,41.160968,-80.569429
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,SNS Express - Glenshaw,917 Butler Street,Pittsburgh,PA,15223,US,40.511424,-79.949159
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,SNS Express - Rochester Road,184 Rochester Rd,Pittsburgh,PA,15229,US,40.43443,-80.02481
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,SNS Express - Wilkins Township,3335 William Penn Highway,Pittsburgh,PA,15235,US,40.432257,-79.8162104
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,South Fairmont SNS Fuel Center,1208 Fairmont Ave,Fairmont,WV,26554,US,39.468470,-80.155097
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,South Fairmont SNS In & Out,1501 Locust St.,Fairmont,WV,26554,US,39.49411,-80.22128
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,South Park,5660 Brownsville Rd.,South Park,PA,15236,US,40.330742,-79.9876707
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Sunoco,3850 Washington Ave,Finleyville,PA,15332,US,40.25327,-80.0016854
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Terra Alta,"PO Box 107, Rt 7 W",Terra Alta,WV,26764,US,39.44481,-79.533892
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Tiltonsville Express,206 Walden Avenue,Tiltonsville,OH,43963,US,40.172791,-80.696683
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Uniontown,2013 Morgantown Rd.,Uniontown,PA,15437,US,39.79741,-79.59676
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Uniontown,55 Morgantown Street,Uniontown,PA,15401,US,39.94488,-79.77006
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Uniontown,55 Connellsville Road,Uniontown,PA,15401,US,39.94488,-79.77006
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Uniontown,417 W. Main St. (formerly Bob's),Uniontown,PA,15401,US,39.94488,-79.77006
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Upper St. Clair,2520 Washington Road,Bethel Park,PA,15241,US,40.33226,-80.08102
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Upper St. Clair,127 McMurray Road,Pittsburgh,PA,15241,US,40.3265301,-80.0655327
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Vandergrift,600 Hancock Street,Vandergrift,PA,15690,US,40.40041,-79.54685
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Verona,280 Hulton Road,Verona,PA,15147,US,40.35146,-80.01157
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Walnut Hill,150 Walnut Hill Road ,Uniontown,PA,15401,US,39.882013,-79.736173
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Washington,125 W. Beau St.,Washington,PA,15301,US,40.170758,-80.248711
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Washington,1 Park Place Drive,Washington,PA,15301,US,40.13539,-80.1467
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Washington,1550 West Chestnut Street,Washington,PA,15301,US,40.13539,-80.1467
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Washington,195 Murtland Avenue,Washington,PA,15301,US,40.13539,-80.1467
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Washington,501 Jefferson Ave.,Washington,PA,15301,US,"40.1760732
","-80.2579146
"
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Waynesboro Exxon,11055 Buchanan Trail East,Waynesboro,PA,17268,US,39.739116,-77.534717
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Waynesburg,10 E. Greene Street,Waynesburg,PA,15370,US,39.87477,-80.08057
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Weirton,273 Penco Road ,Weirton,WV,26062,US,40.410212,-80.546501
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Weirton,1228 Penn Avenue (Convenient Mart),Weirton,VW,26062,US,40.50772,-80.56529
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Weirton,Three Springs Drive,Weirton,VW,26062,US,40.50772,-80.56529
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Wesel Blvd. AC&T,1615 Wesel Blvd.,Hagerstown,MD,21740,US,39.631422,-77.760724
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,West Kittanning,#1 Franklin Village Mall ,West Kittanning,PA,16201,US,40.812478,-79.54859
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,West Mifflin-Village,1886 Homeville Road,West Mifflin,PA,15122,US,40.3736775,-79.8737336
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,West Newton,150 Mt. Pleasant Rd.,West Newton,PA,15089,US,40.2018,-79.72723
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,West Union Express,201 Marie Street ,West Union,WV,26456,US,39.296513,-80.776591
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,West View,100 Rochester Road,West View,PA,15229,US,40.5205578,-80.0252208
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,West View,5457 Perrysville Road,West View,PA,15229,US,40.513599,-80.0293133
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Weston Express,402 B Medical Drive,Weston,WV,26452,US,39.651483,-79.961736
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,White Oak,1969 Lincoln Way,White Oak,PA,15131,US,40.3397861,-79.8107175
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,White Oak,2904 Fifth Avenue,White Oak,PA,15131,US,40.3583807,-79.8300649
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Whitehall,4639 Clairton Boulevard,Pleasant Hills,PA,15236,US,40.3559744,-79.9796451
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Wilkins Township,3335 William Penn Highway ,Pittsburgh,PA,15235,US,40.448253,-79.846058
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Williamson Express,4090 Piearsall Street,Williamson,NY,14589,US,43.232119,-77.185543
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Williamsport AC&T,16504 Virginia Ave.,Williamsport,MD,21795,US,39.608354,-77.797288
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Youngwood,250 South Third Street,Youngwood,PA,15697,US,40.2358062,-79.5807462
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Youngwood,506 S. Fourth Street,Youngwood,PA,15697,US,40.24053,-79.50588
https://www.shopnsavefood.com/DesktopModules/StoreLocator/API/StoreWebAPI.asmx/GetAllStores,Zelienople,129 N. Main Street,Zelienople,PA,16063,US,40.7609,-80.10939
