"page_url","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","locator_domain","hours_of_operation","raw_address","record_id"
"<MISSING>","富泰邨","215號舖","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","24537011","富泰邨","22.413687","113.983152","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","中港城","尖沙咀廣東道33號中港城一樓28號店","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","27361760","中港城","22.3005315","114.1678015","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","新屯門中心","2樓9-11號舖 龍門路","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","24683707","新屯門中心","22.3812408","113.9643827","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","山景邨","124號舖","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","24641660","山景邨","22.3966317","113.9665641","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","寶怡花園","1-2號舖 屯門良德街","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","24645711","寶怡花園","22.407878","113.968484","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","又一城","80 號 達之路","九龍","<MISSING>","<MISSING>","<MISSING>","<MISSING>","22658232","又一城","22.3364841","114.1751935","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","興華街","416號地下 州街","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","29581556","興華街","22.338762","114.15524","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","東薈城","112號舖 達東路","東涌","<MISSING>","<MISSING>","<MISSING>","<MISSING>","21092404","東薈城","22.2894343","113.9408813","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","逸東邨","104號舖","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","31417367","逸東邨","22.281675","113.9348144","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","蘇屋商場","深水埗蘇屋邨蘇屋商場地下G09號及G10號舖","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","27565068","蘇屋商場","22.3403107","114.157685","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","樂意居","樂意居地下1號舖及一樓 馬頭圍道418號","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","27697811","樂意居","22.319114","114.1873385","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","長沙灣廣場","325-328號舖 291 & 293 三樓","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","27434245","長沙灣廣場","22.3371349","114.148673","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","海悅廣場","海悅廣場地下1號舖 馬頭圍道207-211號","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","22468290","海悅廣場","22.3219466","114.1877869","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","紅磡站","九龍紅磡站閣樓層 Huh R2 號舖","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","27119576","紅磡站","22.3033453","114.1814521","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","新文華中心","1樓 127-138號鋪","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","28041787","新文華中心","22.300215","114.1782124","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","北京道","新聲大廈地庫與地下 尖沙咀北京道12號","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","23760170","北京道","22.2965356","114.1709903","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","土瓜灣道","31號 C 地下","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","23335578","土瓜灣道","22.315079","114.188797","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","星光行","尖沙咀 梳士巴利道三號星光行地下及地庫","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","27356379","星光行","22.2944543","114.1687698","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","九龍城廣埸","九龍城廣場地下上層Ug02B Ug03 & Ug05號舖 賈炳達道128號","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","27187673","九龍城廣埸","22.3309857","114.1879624","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","黃埔花園","1 樓 九龍","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","27742777","黃埔花園","22.306068","114.190308","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","美孚新邨","美孚新邨萬事達廣場地下N60A號店","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","27862178","美孚新邨","22.3374675","114.1394451","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","樂富廣場","聯合道198號樂富廣場3樓3112-3114號舖","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","23385032","樂富廣場","22.3383244","114.1872329","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","越秀廣場","3-23號 寧遠街","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","23201578","越秀廣場","22.3338518","114.1957967","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","國際金融中心商場","2022號舖 景街","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","24786588","國際金融中心商場","22.28588","114.158131","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","龍記大廈","267-275號 及地下入口","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","28656238","龍記大廈","22.2868574","114.1518062","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","竹園邨","黃大仙竹園南邨竹園商場S219A號舖","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","23279998","竹園邨","22.3445998","114.1906127","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","299QRC","287號 皇后大道中","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","25418667","299QRC","22.2853316","114.1503454","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","莊士大廈","莊士大廈地下高層與地下底層 干諾道中30-32號","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","25234310","莊士大廈","22.283593","114.1571031","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","香港仔中心","6A-6B地下","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","香港仔中心","22.2839609","114.1532513","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","皇后大道西","265號地下 皇后大道西","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","28583417","皇后大道西","22.287058","114.142887","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","余道生行","余道生大廈地庫 皇后大道中37號","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","25263770","余道生行","22.2824","114.156237","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","E-Max","1號 貿徑","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","23211739","E-Max","22.323968","114.203765","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","萬迪廣場","3號 大有街","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","22670798","萬迪廣場","22.3384451","114.1991519","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","晴朗商場","九龍城沐翠街晴朗商場地下B001號舖","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","23820518","晴朗商場","22.3315451","114.2030178","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","港灣道","灣仔港灣道30號新鴻基中心地下G1號店","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","25110948","港灣道","22.2803654","114.1769119","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","MegaBox","九龍灣宏照道38號企業廣場五期Megabox L2 34號舖","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","23590412","MegaBox","22.3199795","114.2084331","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","康澤花園","園地下B2及B3號舖","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","25783870","康澤花園","22.2881574","114.1941087","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","山道","484-496號地下 皇后大道西","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","25407710","山道","22.2858022","114.1354354","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","鳳德邨","202A號舖","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","23527761","鳳德邨","22.3440779","114.2004223","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","英皇道","北角英皇道353-361號益新大廈地下A-C舖","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","25785473","英皇道","22.2908404","114.1975791","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","柯布連道","D4舖 C及","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","25723630","柯布連道","22.2772208","114.1732649","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","軒尼詩道","灣仔軒尼詩道302-308號集成中心地下G11-17號舖","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","28939503","軒尼詩道","22.277985","114.1779013","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","莊士敦道","舖華懋莊士敦廣場地下2號舖 士敦道178-186號","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","25914351","莊士敦道","22.2770061","114.1756812","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","宏開道","2 號舖 及","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","27117892","宏開道","22.3213269","114.2112792","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","樂嘉中心","460-470號","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","25638416","樂嘉中心","22.291054","114.200809","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","銅鑼灣怡和街","46-54號地下 至二樓","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","25778240","銅鑼灣怡和街","22.2795267","114.1859171","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","合和中心","322-323號舖 皇后大道東","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","25284973","合和中心","22.2746444","114.1716278","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","禮頓中心","銅鑼灣禮頓道77號禮頓中心地庫B02","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","31264113","禮頓中心","22.2776353","114.1829035","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","毓華街","地下 華街","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","27528426","毓華街","22.3470226","114.2023161","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","坪石邨","G1號舖 坪石村停車場","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","22527938","坪石邨","22.3329963","114.2101922","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","德福廣場","九龍灣德福廣場 I 期第F21號舖","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","27568166","德福廣場","22.3238143","114.2135246","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","士美菲路","12F-G文光閣地下 士美菲路","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","28174130","士美菲路","22.2834332","114.1305981","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","彩雲邨","九龍牛池灣清水灣道45號彩雲邨彩雲商場第二期地下上層A104及A115號店","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","27775288","彩雲邨","22.3337874","114.2147761","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","山頂廣場","2 樓 11-12 號鋪","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","28496379","山頂廣場","22.2701512","114.1496575","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","新都會廣場","541號舖","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","24224134","新都會廣場","22.3574957","114.1269292","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","榮芳路","1-5號地下舖 芳路","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","24949167","榮芳路","22.3600976","114.1284385","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","成城大廈","90-114號 地下 9&10舖","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","24232122","成城大廈","22.3677479","114.1392549","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","景光街","19-21號 景光街","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","28920197","景光街","22.2688005","114.184877","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","德昌大廈","3號舖 葵涌葵涌道1001號","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","27854939","德昌大廈","22.3672988","114.1332523","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","The Wave","102 號舖 興業街4 號1 樓","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","27203703","The Wave","22.309603","114.2245146","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","大圍","1 樓 地下1 號鋪及","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","26089197","大圍","22.3755951","114.1774669","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","柏蕙苑","鰂魚涌英皇道1060號柏蕙苑地下C舖","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","28809603","柏蕙苑","22.2844839","114.2130927","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","秦石邨","8-9號舖 盛田街","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","25275195","秦石邨","22.3731526","114.186758","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","鱷魚恤中心","2 3A & 3B號舖 道","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","23388646","鱷魚恤中心","22.3114885","114.225792","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","順利邨","201A 號舖","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","21749428","順利邨","22.3315374","114.225687","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","太古城中心","505號舖","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","29070004","太古城中心","22.286721","114.217477","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","美林邨","96號舖","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","26975951","美林邨","22.3781722","114.176093","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","水泉澳邨","沙田水泉澳邨水泉澳廣場G12號舖","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","27902526","水泉澳邨","22.3727472","114.1977853","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","德士古道","1-9號 德士古道","荃灣","<MISSING>","<MISSING>","<MISSING>","<MISSING>","24985689","德士古道","22.3691307","114.1223247","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","沙田中心","69A號舖 及","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","26034161","沙田中心","22.3795063","114.1870935","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","太安","15號 太安街","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","29679830","太安","22.2829884","114.220962","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","青衣商場","10號 楓樹窩路","<MISSING>","新界","<MISSING>","香港","<MISSING>","27952081","青衣商場","22.3540138","114.1035242","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","青衣城","31 號 青敬路","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","24364742","青衣城","22.3581433","114.1062131","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","數碼港","1-2號","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","27628532","數碼港","22.2606823","114.1297001","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","匯景廣場","26號1號舖","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","23795337","匯景廣場","22.3058291","114.2336398","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","沙咀道","及地下 沙咀道270-276號","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","24122134","沙咀道","22.3697529","114.1162982","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","街市街","10-16號 荃灣街市街","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","24930754","街市街","22.3720086","114.1166017","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","海之戀商場","2029號舖 大河道100號","荃灣","新界","<MISSING>","<MISSING>","<MISSING>","24675221","海之戀商場","22.3680845","114.1106576","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","荃灣廣場","511-512A號鋪 及","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","24115973","荃灣廣場","22.3704413","114.1113744","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","長亨邨","115-117號舖","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","24975055","長亨邨","22.354612","114.097692","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","長發邨","406-407號舖","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","24338156","長發邨","22.363348","114.1029663","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","海洋公園","香港仔海洋公園山頂小食亭","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","25183856","海洋公園","22.2466607","114.1757239","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","愉景新城","398號 青山公路","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","29400759","愉景新城","22.3764012","114.111548","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","筲箕灣東大街","159號 地下至二樓","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","25608884","筲箕灣東大街","22.2775584","114.2303071","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","鴨脷洲大街","165-167號 鴨脷洲大街","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","26731619","鴨脷洲大街","22.2436381","114.153457","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","海怡半島","12A 怡路","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","25809762","海怡半島","22.2438301","114.1467731","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","麗城花園","49A號 及","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","25761399","麗城花園","22.3717174","114.1016658","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","利東邨","212號舖","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","28749654","利東邨","22.2409897","114.1559524","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","杏花邨","柴灣盛泰道100號杏花邨杏花新城地下G46舖","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","28965292","杏花邨","22.2783282","114.2386153","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","沙田萬怡酒店","1號地下1號舖 安平街","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","26798129","沙田萬怡酒店","22.3906135","114.2063647","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","將軍澳中心","9 號 唐德街","西貢將軍澳","新界","<MISSING>","<MISSING>","<MISSING>","27870201","將軍澳中心","22.306968","114.257852","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","將軍澳廣場","1 號 唐德街","將軍澳","新界","<MISSING>","<MISSING>","<MISSING>","26741217","將軍澳廣場","22.3090651","114.2624233","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","TKO Gateway","W102號鋪 常寧路","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","27043722","TKO Gateway","22.3172083","114.2658933","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","富怡花園","小西灣富怡花園地下C10-C19","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","25150314","富怡花園","22.2628253","114.2498465","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","日出康城","號鋪 康城路 431A 4 樓","西貢","新界","<MISSING>","<MISSING>","<MISSING>","27951806","日出康城","22.2949071","114.2697138","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","海韻花園","38 號 青山公路","荃灣","新界","<MISSING>","<MISSING>","<MISSING>","24563903","海韻花園","22.368432","114.061637","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","赤柱廣場","赤柱佳美道23號赤柱廣場地下G02及G03號舖","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","28130655","赤柱廣場","22.2187596","114.2096335","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","西貢花園","1-3號舖 西貢親民街","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","27925585","西貢花園","22.3822222","114.2713889","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","廣福道","寶康大廈地庫 廣福道70號","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","26538411","廣福道","22.4484573","114.1668334","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","太和邨","102號舖","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","26509136","太和邨","22.4506851","114.1607491","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","昌運中心","57-66號地下 慈路","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","26656612","昌運中心","22.4524409","114.1680317","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","愉景灣","大嶼山愉景灣愉景灣廣場A座地下G02號舖","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","29871033","愉景灣","22.2965503","114.0169281","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","梅窩","地下1,3及5號舖 運路","梅窩","<MISSING>","<MISSING>","<MISSING>","<MISSING>","29841102","梅窩","22.2642074","114.0016513","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","長洲","103號地下及 長洲新興街 一樓","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","29817533","長洲","22.2086111","114.0286111","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","花都廣場","91A 93-95號舖","粉嶺","新界","<MISSING>","<MISSING>","<MISSING>","26826084","花都廣場","22.4854804","114.141195","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","黃金海岸","香港黃金海岸購物商場R6及F9地舖及露天茶座 青山公","路","新界","<MISSING>","<MISSING>","<MISSING>","24416822","黃金海岸","22.3717971","113.9894773","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","碧湖花園商場","34B號舖 層 Ug樓","粉嶺","新界","<MISSING>","<MISSING>","<MISSING>","25281092","碧湖花園商場","22.4877231","114.1427277","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","形點","8號 日路","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","25205377","形點","22.4457587","114.0352248","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","粉嶺","22號舖","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","26765792","粉嶺","22.4918335","114.1401071","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","教育路","9-13號 地下1&11舖","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","24430738","教育路","22.4427108","114.0275937","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","元朗廣場","元朗 青山公路元朗廣場地下071-078號鋪","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","24783431","元朗廣場","22.4448907","114.0239001","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","朗屏邨","1樓 L116號鋪","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","24508700","朗屏邨","22.4502264","114.0232217","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
